"Sample    : se_31505_t16",
"59",
"66",
"52",
"55",
"50",
"67",
"73",
"59",
"67",
"48",
"79",
"59",
"59",
"48",
"70",
"68",
"74",
"80",
"82",
"69",
"80",
"82",
"86",
"95",
"74",
"85",
"83",
"82",
"82",
"85",
"81",
"85",
"79",
"86",
"72",
"88",
"74",
"62",
"97",
"76",
"81",
"55",
"65",
"67",
"68",
"58",
"77",
"69",
"62",
"76",
"55",
"68",
"41",
"62",
"71",
"55",
"72",
"50",
"62",
"62",
"55",
"57",
"71",
"56",
"67",
"55",
"60",
"71",
"60",
"65",
"49",
"55",
"58",
"52",
"65",
"57",
"64",
"64",
"69",
"78",
"59",
"69",
"59",
"75",
"58",
"54",
"68",
"85",
"61",
"53",
"55",
"64",
"69",
"55",
"67",
"59",
"65",
"68",
"64",
"67",
"65",
"66",
"62",
"58",
"61",
"61",
"69",
"53",
"57",
"77",
"69",
"81",
"66",
"78",
"61",
"71",
"70",
"52",
"71",
"62",
"79",
"73",
"69",
"72",
"56",
"68",
"65",
"67",
"64",
"72",
"65",
"79",
"77",
"70",
"75",
"76",
"75",
"68",
"80",
"62",
"82",
"91",
"74",
"86",
"74",
"91",
"89",
"90",
"78",
"91",
"100",
"98",
"79",
"94",
"89",
"83",
"104",
"93",
"115",
"93",
"92",
"111",
"106",
"107",
"113",
"109",
"118",
"118",
"141",
"133",
"157",
"161",
"158",
"212",
"235",
"308",
"342",
"490",
"587",
"785",
"914",
"1315",
"1563",
"1972",
"2498",
"3295",
"3833",
"4979",
"5753",
"7004",
"8024",
"9423",
"10571",
"12402",
"13805",
"15704",
"16394",
"18093",
"19573",
"20745",
"20588",
"21717",
"22731",
"22306",
"21475",
"21687",
"20625",
"20258",
"18535",
"17487",
"16187",
"15138",
"12779",
"11784",
"10311",
"9020",
"7401",
"6499",
"5408",
"4532",
"3352",
"2809",
"2191",
"1844",
"1433",
"1114",
"918",
"702",
"459",
"392",
"299",
"239",
"205",
"167",
"150",
"127",
"124",
"103",
"103",
"87",
"81",
"91",
"78",
"82",
"75",
"85",
"83",
"82",
"80",
"87",
"79",
"74",
"70",
"86",
"73",
"65",
"84",
"94",
"58",
"85",
"85",
"70",
"80",
"67",
"91",
"69",
"96",
"81",
"76",
"72",
"79",
"95",
"77",
"94",
"87",
"90",
"91",
"92",
"82",
"74",
"90",
"95",
"95",
"93",
"77",
"89",
"99",
"95",
"87",
"92",
"111",
"112",
"77",
"107",
"122",
"120",
"106",
"97",
"100",
"136",
"117",
"126",
"153",
"160",
"166",
"162",
"191",
"232",
"270",
"293",
"363",
"421",
"532",
"626",
"706",
"806",
"937",
"1076",
"1200",
"1386",
"1640",
"1806",
"2078",
"2310",
"2406",
"2652",
"2858",
"2995",
"3045",
"3075",
"3402",
"3224",
"3161",
"3235",
"3162",
"3039",
"2823",
"2718",
"2668",
"2472",
"2166",
"2082",
"1826",
"1732",
"1324",
"1333",
"1198",
"1078",
"819",
"773",
"660",
"589",
"514",
"399",
"396",
"337",
"271",
"211",
"203",
"192",
"161",
"131",
"118",
"117",
"75",
"90",
"102",
"72",
"66",
"58",
"60",
"59",
"48",
"44",
"47",
"50",
"49",
"45",
"43",
"50",
"47",
"48",
"50",
"47",
"53",
"50",
"48",
"37",
"42",
"45",
"37",
"47",
"32",
"41",
"46",
"52",
"35",
"60",
"35",
"40",
"46",
"50",
"45",
"60",
"44",
"49",
"39",
"44",
"43",
"47",
"36",
"47",
"44",
"56",
"38",
"40",
"43",
"44",
"49",
"33",
"48",
"39",
"47",
"46",
"50",
"47",
"48",
"45",
"17",
"52",
"54",
"54",
"49",
"37",
"48",
"39",
"42",
"42",
"41",
"48",
"39",
"36",
"53",
"45",
"42",
"50",
"30",
"41",
"40",
"51",
"42",
"53",
"39",
"47",
"41",
"38",
"37",
"45",
"40",
"55",
"41",
"41",
"48",
"43",
"40",
"47",
"47",
"52",
"53",
"44",
"53",
"54",
"47",
"41",
"30",
"41",
"42",
"46",
"41",
"35",
"46",
"47",
"50",
"39",
"46",
"41",
"41",
"48",
"37",
"44",
"43",
"43",
"44",
"46",
"43",
"43",
"39",
"50",
"30",
"45",
"44",
"50",
"51",
"33",
"46",
"43",
"46",
"35",
"34",
"41",
"37",
"48",
"32",
"39",
"27",
"50",
"47",
"38",
"33",
"39",
"37",
"38",
"31",
"35",
"41",
"41",
"38",
"37",
"39",
"39",
"52",
"44",
"33",
"41",
"41",
"49",
"42",
"37",
"35",
"35",
"40",
"43",
"49",
"42",
"35",
"37",
"39",
"40",
"35",
"33",
"35",
"40",
"36",
"40",
"51",
"42",
"42",
"40",
"37",
"32",
"46",
"32",
"43",
"42",
"36",
"45",
"35",
"42",
"34",
"42",
"37",
"48",
"44",
"30",
"35",
"37",
"39",
"53",
"45",
"49",
"38",
"41",
"42",
"37",
"45",
"35",
"40",
"26",
"30",
"47",
"31",
"43",
"33",
"50",
"51",
"33",
"37",
"40",
"38",
"30",
"46",
"44",
"38",
"33",
"46",
"51",
"37",
"38",
"41",
"42",
"42",
"44",
"24",
"32",
"34",
"36",
"43",
"29",
"45",
"39",
"34",
"30",
"36",
"47",
"31",
"46",
"28",
"41",
"36",
"44",
"34",
"46",
"37",
"36",
"31",
"39",
"40",
"37",
"36",
"40",
"33",
"40",
"27",
"37",
"39",
"39",
"37",
"43",
"37",
"34",
"52",
"29",
"41",
"39",
"35",
"50",
"45",
"40",
"43",
"46",
"36",
"34",
"35",
"30",
"38",
"38",
"34",
"27",
"29",
"44",
"38",
"42",
"40",
"33",
"36",
"40",
"23",
"35",
"46",
"36",
"38",
"39",
"40",
"37",
"45",
"38",
"39",
"41",
"41",
"46",
"29",
"40",
"35",
"31",
"33",
"30",
"39",
"27",
"36",
"35",
"30",
"28",
"35",
"45",
"35",
"37",
"33",
"31",
"44",
"38",
"26",
"42",
"33",
"32",
"44",
"28",
"25",
"30",
"29",
"42",
"33",
"28",
"42",
"37",
"37",
"26",
"35",
"33",
"32",
"30",
"45",
"34",
"45",
"41",
"42",
"37",
"36",
"34",
"49",
"32",
"43",
"33",
"27",
"44",
"40",
"34",
"42",
"44",
"29",
"34",
"43",
"34",
"27",
"28",
"42",
"45",
"36",
"40",
"31",
"34",
"31",
"35",
"38",
"38",
"38",
"43",
"32",
"28",
"35",
"35",
"28",
"29",
"26",
"31",
"28",
"31",
"29",
"31",
"53",
"36",
"28",
"20",
"39",
"33",
"32",
"22",
"41",
"36",
"32",
"40",
"32",
"37",
"32",
"39",
"31",
"31",
"29",
"35",
"27",
"30",
"35",
"34",
"31",
"31",
"23",
"26",
"34",
"36",
"35",
"38",
"36",
"27",
"36",
"34",
"28",
"28",
"31",
"41",
"28",
"25",
"31",
"36",
"33",
"33",
"33",
"25",
"30",
"28",
"28",
"24",
"40",
"45",
"40",
"38",
"32",
"31",
"41",
"34",
"39",
"28",
"33",
"28",
"39",
"34",
"42",
"28",
"31",
"30",
"25",
"38",
"38",
"34",
"30",
"24",
"35",
"35",
"30",
"30",
"44",
"36",
"38",
"34",
"32",
"30",
"30",
"36",
"39",
"29",
"40",
"31",
"26",
"43",
"33",
"32",
"35",
"31",
"34",
"42",
"31",
"43",
"39",
"39",
"26",
"37",
"26",
"28",
"31",
"37",
"35",
"35",
"38",
"41",
"29",
"40",
"31",
"45",
"36",
"41",
"37",
"34",
"25",
"37",
"37",
"38",
"39",
"42",
"49",
"39",
"45",
"33",
"35",
"47",
"31",
"35",
"41",
"48",
"41",
"52",
"47",
"46",
"40",
"41",
"34",
"39",
"57",
"34",
"40",
"50",
"46",
"40",
"53",
"40",
"42",
"39",
"43",
"52",
"45",
"50",
"53",
"56",
"51",
"64",
"49",
"44",
"54",
"56",
"59",
"67",
"42",
"54",
"72",
"62",
"57",
"61",
"79",
"60",
"68",
"88",
"82",
"79",
"73",
"73",
"82",
"82",
"84",
"65",
"101",
"85",
"91",
"94",
"125",
"130",
"117",
"125",
"122",
"139",
"126",
"140",
"150",
"145",
"133",
"149",
"148",
"159",
"164",
"182",
"158",
"195",
"171",
"205",
"200",
"194",
"200",
"187",
"211",
"210",
"234",
"236",
"214",
"197",
"206",
"194",
"251",
"203",
"200",
"188",
"202",
"224",
"217",
"215",
"256",
"190",
"215",
"195",
"218",
"205",
"179",
"168",
"165",
"203",
"154",
"191",
"159",
"183",
"168",
"170",
"177",
"134",
"126",
"119",
"135",
"126",
"124",
"124",
"121",
"129",
"86",
"118",
"93",
"91",
"95",
"76",
"86",
"69",
"74",
"75",
"73",
"89",
"67",
"69",
"61",
"67",
"51",
"55",
"55",
"48",
"43",
"49",
"44",
"33",
"55",
"57",
"51",
"59",
"54",
"50",
"55",
"55",
"60",
"56",
"66",
"70",
"62",
"78",
"71",
"69",
"72",
"88",
"85",
"97",
"92",
"97",
"89",
"103",
"111",
"97",
"128",
"118",
"125",
"132",
"113",
"119",
"98",
"125",
"121",
"122",
"101",
"113",
"126",
"123",
"103",
"93",
"100",
"95",
"79",
"64",
"83",
"83",
"71",
"88",
"65",
"54",
"62",
"52",
"52",
"39",
"30",
"48",
"50",
"33",
"42",
"29",
"26",
"34",
"31",
"26",
"29",
"27",
"19",
"17551",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Se, P , Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    ----         1.19     0.025",
"                      SeLa         1.40     0.527",
"                      P Ka         2.00     0.020",
"                      CaKa         3.68     0.291",
"                      CaKb         4.00     0.045",
"                      SeKa        11.20    15.611",
"                      SeKb        12.48     2.301",
"                      RhKaC       19.15     0.135",
"                      ----        19.40     0.093",
"                      RhKa        20.06     0.072",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
