"Sample    : fe_31560_t16",
"67",
"62",
"52",
"62",
"57",
"62",
"60",
"69",
"57",
"68",
"53",
"61",
"47",
"59",
"38",
"61",
"63",
"64",
"59",
"45",
"61",
"65",
"82",
"58",
"62",
"59",
"54",
"39",
"67",
"53",
"40",
"62",
"56",
"55",
"56",
"52",
"62",
"73",
"55",
"49",
"59",
"67",
"49",
"56",
"54",
"66",
"49",
"49",
"51",
"60",
"77",
"63",
"61",
"62",
"84",
"63",
"69",
"55",
"57",
"72",
"63",
"78",
"64",
"61",
"61",
"67",
"53",
"67",
"57",
"57",
"41",
"76",
"53",
"58",
"51",
"68",
"64",
"59",
"51",
"72",
"60",
"67",
"61",
"54",
"59",
"74",
"62",
"60",
"82",
"60",
"58",
"54",
"55",
"70",
"66",
"61",
"75",
"64",
"74",
"59",
"60",
"67",
"54",
"60",
"70",
"81",
"74",
"73",
"64",
"75",
"66",
"73",
"58",
"77",
"75",
"73",
"69",
"67",
"82",
"52",
"92",
"86",
"74",
"70",
"75",
"73",
"69",
"72",
"65",
"59",
"69",
"56",
"70",
"66",
"37",
"78",
"80",
"45",
"53",
"64",
"65",
"78",
"50",
"72",
"55",
"68",
"61",
"67",
"74",
"67",
"61",
"57",
"60",
"55",
"59",
"63",
"42",
"58",
"54",
"66",
"51",
"66",
"55",
"68",
"57",
"60",
"67",
"74",
"54",
"68",
"68",
"58",
"54",
"53",
"47",
"65",
"65",
"50",
"52",
"58",
"57",
"50",
"56",
"50",
"60",
"64",
"73",
"58",
"67",
"48",
"64",
"51",
"53",
"52",
"56",
"55",
"61",
"73",
"47",
"54",
"67",
"61",
"54",
"51",
"69",
"58",
"53",
"66",
"54",
"54",
"61",
"54",
"63",
"60",
"51",
"64",
"53",
"56",
"60",
"52",
"56",
"56",
"51",
"57",
"69",
"69",
"44",
"54",
"66",
"55",
"60",
"65",
"48",
"56",
"56",
"58",
"77",
"52",
"55",
"64",
"53",
"57",
"50",
"61",
"52",
"69",
"63",
"62",
"59",
"49",
"58",
"58",
"52",
"58",
"62",
"57",
"64",
"53",
"59",
"59",
"46",
"59",
"53",
"58",
"56",
"60",
"37",
"52",
"75",
"68",
"45",
"64",
"53",
"59",
"53",
"64",
"58",
"55",
"38",
"61",
"54",
"64",
"60",
"59",
"65",
"64",
"52",
"76",
"66",
"60",
"55",
"52",
"47",
"65",
"66",
"49",
"56",
"62",
"47",
"44",
"59",
"69",
"54",
"58",
"64",
"45",
"61",
"47",
"55",
"55",
"60",
"42",
"51",
"63",
"68",
"69",
"48",
"63",
"53",
"46",
"55",
"55",
"49",
"56",
"45",
"55",
"41",
"56",
"49",
"56",
"58",
"61",
"52",
"48",
"38",
"52",
"57",
"55",
"53",
"68",
"67",
"66",
"63",
"56",
"58",
"55",
"51",
"56",
"56",
"58",
"50",
"67",
"72",
"58",
"53",
"52",
"63",
"57",
"62",
"68",
"64",
"85",
"66",
"81",
"87",
"65",
"78",
"91",
"95",
"102",
"111",
"102",
"116",
"97",
"112",
"110",
"101",
"96",
"125",
"129",
"106",
"101",
"104",
"90",
"91",
"85",
"83",
"99",
"81",
"81",
"72",
"79",
"63",
"66",
"59",
"74",
"81",
"50",
"55",
"53",
"52",
"53",
"44",
"55",
"50",
"56",
"54",
"54",
"52",
"50",
"53",
"78",
"50",
"49",
"39",
"51",
"62",
"49",
"49",
"72",
"63",
"60",
"57",
"61",
"56",
"53",
"54",
"59",
"73",
"59",
"46",
"62",
"66",
"57",
"62",
"70",
"70",
"73",
"67",
"52",
"62",
"85",
"62",
"56",
"63",
"63",
"65",
"70",
"55",
"80",
"66",
"47",
"79",
"62",
"61",
"63",
"64",
"50",
"55",
"58",
"65",
"53",
"63",
"50",
"67",
"37",
"38",
"59",
"53",
"47",
"58",
"46",
"56",
"53",
"54",
"50",
"42",
"50",
"37",
"52",
"51",
"53",
"47",
"57",
"55",
"51",
"47",
"55",
"41",
"55",
"50",
"65",
"47",
"44",
"48",
"60",
"40",
"63",
"37",
"51",
"44",
"42",
"67",
"63",
"55",
"40",
"48",
"53",
"53",
"44",
"50",
"45",
"37",
"55",
"46",
"58",
"61",
"42",
"49",
"61",
"41",
"48",
"44",
"50",
"45",
"49",
"52",
"54",
"53",
"62",
"38",
"52",
"53",
"42",
"40",
"54",
"41",
"54",
"45",
"41",
"37",
"47",
"44",
"55",
"37",
"49",
"58",
"56",
"48",
"34",
"45",
"45",
"45",
"46",
"48",
"56",
"55",
"56",
"37",
"48",
"49",
"58",
"36",
"31",
"45",
"41",
"36",
"42",
"41",
"39",
"40",
"48",
"36",
"44",
"55",
"49",
"37",
"44",
"54",
"35",
"40",
"47",
"50",
"45",
"44",
"49",
"54",
"50",
"39",
"53",
"41",
"36",
"48",
"47",
"53",
"54",
"49",
"34",
"41",
"50",
"42",
"42",
"58",
"47",
"48",
"51",
"45",
"45",
"42",
"42",
"39",
"58",
"45",
"37",
"35",
"44",
"44",
"42",
"49",
"46",
"57",
"38",
"32",
"46",
"54",
"46",
"44",
"41",
"45",
"41",
"40",
"37",
"49",
"49",
"38",
"40",
"49",
"54",
"38",
"42",
"41",
"39",
"38",
"53",
"35",
"30",
"42",
"39",
"34",
"37",
"34",
"55",
"52",
"41",
"38",
"58",
"38",
"44",
"38",
"37",
"45",
"50",
"50",
"32",
"35",
"46",
"40",
"59",
"48",
"32",
"46",
"35",
"39",
"34",
"37",
"37",
"39",
"30",
"38",
"50",
"33",
"53",
"36",
"49",
"54",
"46",
"41",
"48",
"30",
"59",
"45",
"38",
"31",
"48",
"40",
"36",
"56",
"54",
"30",
"39",
"41",
"45",
"34",
"41",
"36",
"32",
"34",
"42",
"46",
"51",
"33",
"53",
"41",
"50",
"38",
"33",
"35",
"46",
"49",
"39",
"49",
"46",
"39",
"40",
"45",
"31",
"34",
"30",
"45",
"42",
"46",
"39",
"30",
"49",
"41",
"45",
"31",
"39",
"36",
"46",
"40",
"55",
"40",
"44",
"36",
"46",
"38",
"36",
"52",
"37",
"49",
"42",
"32",
"42",
"34",
"40",
"38",
"41",
"30",
"41",
"47",
"33",
"40",
"32",
"54",
"39",
"28",
"46",
"45",
"45",
"33",
"31",
"32",
"42",
"38",
"37",
"49",
"35",
"27",
"42",
"38",
"37",
"48",
"50",
"44",
"39",
"37",
"40",
"22",
"40",
"30",
"45",
"31",
"42",
"24",
"46",
"32",
"40",
"36",
"52",
"44",
"46",
"46",
"45",
"45",
"49",
"41",
"40",
"44",
"53",
"46",
"36",
"25",
"40",
"36",
"40",
"39",
"25",
"32",
"34",
"35",
"31",
"36",
"34",
"44",
"39",
"45",
"40",
"34",
"36",
"40",
"31",
"45",
"47",
"31",
"33",
"47",
"35",
"37",
"39",
"46",
"33",
"35",
"44",
"38",
"52",
"39",
"45",
"37",
"47",
"31",
"46",
"35",
"41",
"42",
"35",
"38",
"38",
"45",
"48",
"47",
"42",
"27",
"40",
"42",
"45",
"38",
"48",
"47",
"45",
"55",
"41",
"51",
"41",
"32",
"48",
"39",
"51",
"37",
"36",
"50",
"31",
"48",
"42",
"42",
"49",
"35",
"41",
"32",
"50",
"34",
"44",
"34",
"42",
"31",
"31",
"57",
"49",
"38",
"41",
"35",
"39",
"35",
"47",
"34",
"44",
"39",
"32",
"48",
"36",
"39",
"37",
"58",
"52",
"48",
"42",
"50",
"38",
"38",
"39",
"55",
"54",
"35",
"38",
"52",
"39",
"38",
"42",
"49",
"47",
"42",
"40",
"50",
"49",
"51",
"40",
"42",
"49",
"57",
"44",
"65",
"62",
"45",
"45",
"64",
"52",
"52",
"67",
"46",
"67",
"53",
"49",
"66",
"67",
"49",
"60",
"51",
"54",
"60",
"65",
"75",
"64",
"52",
"56",
"60",
"82",
"64",
"78",
"72",
"74",
"73",
"84",
"86",
"96",
"97",
"74",
"104",
"103",
"95",
"108",
"125",
"91",
"126",
"131",
"147",
"137",
"129",
"132",
"137",
"164",
"140",
"188",
"184",
"179",
"177",
"230",
"207",
"188",
"189",
"195",
"228",
"236",
"237",
"211",
"234",
"221",
"235",
"265",
"259",
"261",
"264",
"272",
"263",
"266",
"255",
"256",
"301",
"287",
"283",
"237",
"259",
"232",
"269",
"263",
"261",
"270",
"227",
"247",
"234",
"233",
"244",
"250",
"244",
"227",
"227",
"223",
"204",
"202",
"190",
"195",
"215",
"189",
"150",
"162",
"166",
"144",
"151",
"154",
"148",
"124",
"124",
"106",
"115",
"94",
"85",
"98",
"76",
"84",
"105",
"84",
"77",
"84",
"78",
"86",
"81",
"86",
"45",
"54",
"72",
"64",
"64",
"61",
"61",
"60",
"48",
"53",
"56",
"64",
"54",
"63",
"77",
"65",
"68",
"61",
"83",
"89",
"62",
"76",
"91",
"92",
"106",
"88",
"89",
"125",
"94",
"108",
"103",
"110",
"133",
"137",
"172",
"138",
"144",
"99",
"132",
"141",
"126",
"154",
"125",
"139",
"133",
"129",
"134",
"125",
"116",
"116",
"124",
"141",
"87",
"110",
"87",
"77",
"85",
"63",
"70",
"56",
"53",
"57",
"70",
"56",
"51",
"45",
"45",
"39",
"42",
"32",
"41",
"49",
"31",
"36",
"34",
"42",
"36",
"18786",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Ca, Fe, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    P Ka         2.01     0.022",
"                      CaKa         3.69     0.284",
"                      CaKb         4.00     0.036",
"                      FeKaESC      4.64     0.070",
"                      FeKa         6.40    17.602",
"                      FeKb         7.05     2.232",
"                      FeKaSUM     12.83     0.043",
"                      RhKaC       19.19     0.125",
"                      ----        19.51     0.055",
"                      RhKa        20.05     0.072",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
